age,Occupation,purchase_1,purchase_2,purchase_3,purchase_4,purchase_5
59,1,3794,4453,1997,2090,12995
56,5,1030,5752,2402,23500,14663
27,17,3883,6381,441,6087,8191
26,7,1991,9708,905,4426,1933
32,8,3370,6250,1120,8491,959
47,7,1077,1158,1967,10114,9796
33,20,4115,1961,1324,483,3211
18,7,2882,2758,2500,6652,8534
59,4,2986,6381,677,10924,180
45,12,4070,93,1586,23196,730
20,7,686,8399,1380,4318,9089
47,19,1832,4067,992,4797,12928
40,14,1509,1932,2086,10932,3163
19,4,4748,2764,533,2343,10107
33,8,155,2700,847,10263,959
42,13,3673,3045,1580,15490,9188
47,15,3176,9201,473,7796,8157
36,16,4542,577,806,18906,6553
17,1,1781,5378,1424,20024,4156
64,4,337,3639,1845,19175,1030
39,18,2001,6994,4,4097,13259
47,15,2012,5610,2116,19179,3888
45,2,4915,9061,498,20786,13025
24,15,605,1836,1344,9853,12377
30,5,2687,4470,2125,21421,12390
41,7,1717,6471,205,8728,9348
33,19,4725,6634,582,15334,649
24,12,1589,4607,1908,19327,9111
50,17,4519,3982,425,7086,12063
67,5,4317,3082,576,18596,3149
68,19,4807,9195,1135,15682,8618
28,3,3381,698,2044,13757,9953
37,12,3685,9538,1041,15576,6982
29,12,582,3452,842,13198,12782
47,9,2575,8684,19,5359,5538
55,18,4097,9430,2134,21004,7689
35,12,4049,8573,1989,15094,12162
22,10,4744,1065,286,7746,8742
47,2,3594,7829,1631,16200,2717
37,11,3231,2970,2137,8253,5184
33,4,3807,9668,887,9224,7740
61,15,3783,1870,4,17857,2592
51,10,3060,2618,1481,21529,11024
53,5,2981,8441,2494,20482,2735
23,5,2953,519,2368,22328,13503
20,18,4389,7102,1598,23482,14067
52,1,3407,3260,930,19121,7620
61,17,2739,1075,965,17326,13796
64,8,525,1365,635,22584,1845
20,1,504,1643,93,24924,11152
18,13,596,3903,2059,12852,504
16,12,4614,4394,671,3486,10528
70,5,355,6844,1908,984,5676
50,18,622,7395,756,10462,9065
38,2,4379,1038,15,20289,7867
21,18,4834,2630,384,2409,4482
57,14,510,1818,1854,10618,6816
19,1,4219,2572,874,23338,3550
59,5,2700,113,584,4885,12966
65,1,1145,4653,1856,16241,651
43,18,1719,5626,856,521,13885
64,12,4555,7132,497,3578,2779
70,2,141,6055,1112,2137,12693
67,9,3652,7899,1445,21648,4584
28,20,2508,8079,1338,8265,8921
29,2,2096,8832,523,13389,731
22,5,1334,1041,2446,11738,14089
33,17,1463,9641,177,2675,7592
70,5,2196,2742,1567,20631,10785
26,3,2053,5682,201,17242,12615
54,5,1530,9064,120,7475,11953
29,17,4103,3532,411,10976,8985
35,6,1498,9441,1116,22633,7003
49,6,1900,2070,28,10138,1540
43,3,3193,4591,1581,15423,14154
69,12,1334,9564,1247,22770,3993
61,10,2259,5967,1917,2248,9191
39,1,610,2581,555,24018,2855
53,4,2661,7463,1567,12065,129
40,13,3268,6991,400,23034,4568
58,2,1142,9541,1688,5308,9394
25,13,2887,4082,5,13841,10869
25,19,1513,3357,521,24551,8528
56,6,907,6496,2007,17932,3595
62,14,2389,5096,2407,5043,2992
23,7,2944,3690,1712,7123,6307
32,19,1034,5864,923,11351,5662
23,19,4144,9653,1783,21320,7226
49,5,2938,9918,550,3758,11714
58,9,4599,3819,1027,4932,1437
46,13,3433,1477,2324,8753,1669
23,9,2354,6563,1724,7532,11690
16,1,3016,8555,552,14781,13370
63,3,4076,2494,1790,5791,14102
67,13,2215,9224,1035,7474,6153
48,2,4754,8671,1686,16048,981
64,19,1296,9440,2294,7601,722
66,15,4718,4957,1451,5454,4271
62,1,746,1676,1504,18927,6914
25,11,1409,6192,1063,16853,8384
41,2,685,1893,975,1846,8914
64,5,4231,5556,743,5294,10829
69,9,542,4299,961,17486,10903
67,5,4717,3371,4,15966,9361
47,9,4668,9644,2127,10068,8582
46,12,2274,3225,1272,10812,7749
44,12,1304,4452,868,17170,10878
63,18,4733,1930,1960,21552,11998
18,3,3270,5706,1182,23622,4177
49,2,3844,8006,1291,13347,6272
44,3,2642,9641,2240,20999,1832
27,15,2338,3919,944,10588,5353
68,18,524,1568,45,3289,6558
39,13,3693,3687,122,14033,4576
21,8,3741,7203,928,15096,1274
48,7,2876,314,1769,13084,1293
48,4,2592,9946,574,13374,7547
48,17,3809,2358,2439,8936,8629
29,16,763,6879,2417,9336,1760
36,1,3076,5771,1471,23669,3255
26,16,1710,2442,1097,8481,14205
17,1,8,7902,2470,2035,6005
44,13,3905,2235,932,15364,972
67,11,2728,3917,2360,21600,11195
30,15,3007,257,896,20691,3180
43,2,3029,6733,835,17087,34
18,5,2696,1925,610,2183,11812
44,20,4331,7712,1851,16918,12530
39,10,561,2186,1285,17367,8779
23,19,351,3000,43,8363,13603
19,18,327,6177,1839,8004,8606
18,14,1298,6881,1579,9029,10405
44,5,4649,3861,929,4849,3097
47,18,2107,4624,1889,20376,3201
22,16,880,5,5,18454,2912
61,12,2913,5193,2039,19479,4773
60,3,2738,3423,387,23125,4951
53,11,4119,8376,1308,6933,1595
43,18,4384,1714,1227,10132,5902
29,2,1770,4011,1737,4972,13260
45,6,2157,5749,218,22827,11713
68,16,4634,5876,1168,18,12807
69,3,1657,3725,802,18714,11482
16,12,2041,6728,1994,15532,14194
32,19,3288,8050,524,12501,11558
32,6,4154,1533,15,4698,5162
20,7,3043,1483,1012,13030,646
19,12,4831,3593,254,13448,9370
35,15,1384,5871,608,6025,10400
63,12,146,5256,285,22832,4451
43,8,3565,1200,1102,6696,14525
65,7,673,956,909,9990,11420
50,16,1893,4016,270,9739,10501
23,3,3300,1555,1347,6248,6404
19,15,805,8409,2452,356,1642
22,18,4454,7174,791,20600,14040
25,5,3724,432,1401,22790,13588
23,17,931,3738,1800,11471,1495
42,15,838,1053,493,24364,8665
39,13,3511,7682,201,24048,8787
53,2,247,9753,2022,452,3866
65,7,3667,1642,980,10178,9302
70,15,1313,3348,395,2340,10975
41,14,1326,3056,475,24318,10869
24,13,4468,5401,64,1986,12264
49,5,365,4883,1979,12939,14471
60,16,4515,72,1053,9733,5521
59,13,2728,6976,1454,13346,9592
51,13,2252,154,910,22208,7156
37,3,1623,9010,925,1043,4331
18,14,3277,379,53,19020,11703
58,19,2398,4185,2370,15633,1764
36,6,2486,5503,1718,23076,2082
47,6,2634,5453,1496,5642,1367
42,15,1722,889,2025,3958,10684
48,19,2099,1986,1790,6626,359
17,4,369,8740,2173,17236,1701
53,18,1061,2774,527,6693,1275
17,14,1987,5210,825,10901,811
28,8,4923,8687,1582,23246,13634
23,2,4863,2217,985,9833,6434
49,16,406,6938,2341,13091,5150
37,3,1160,1184,1631,2044,500
48,10,287,4875,1150,16318,8935
16,11,379,9263,2064,23504,2294
64,8,820,2242,243,22344,12157
34,19,672,4591,2258,11719,7552
58,19,674,7327,1837,7575,14817
70,3,4608,9989,1122,2387,4721
56,5,2145,8754,1369,18931,5184
34,4,3541,7429,2149,9765,11944
65,1,455,6961,984,16530,8635
31,16,1571,9142,747,14608,8802
53,5,4775,5224,848,3892,10804
37,2,4414,4861,1738,5685,3296
28,15,4274,9541,1853,10934,9012
58,11,4779,3996,1711,7389,9632
26,13,4479,8358,1704,804,1867
36,9,4318,8139,1401,7988,10472
32,9,4820,1464,1669,19870,4021
19,11,1985,2848,1090,6255,59
36,4,1940,5080,960,16116,7185
40,10,471,4007,780,21996,233
34,9,1894,1288,1318,14453,14550
43,9,850,5812,872,182,7773
66,3,2124,1096,1982,19232,5074
41,17,1607,6551,172,22575,35
19,2,2290,1474,579,6242,7432
44,1,3712,2154,554,23898,7753
50,13,2190,1392,2354,19844,8511
29,6,3850,1096,661,18482,10178
26,9,2903,2030,2305,21330,8185
33,2,3220,7534,1101,11733,9468
31,15,272,3817,815,14945,10091
21,19,4676,9353,353,20116,443
40,17,1904,6255,1244,19922,13957
49,12,1239,8163,2468,15770,4260
43,4,300,3639,1306,17941,13450
47,1,4575,6211,386,18982,11521
20,12,1433,6250,1601,23148,14109
31,16,1309,7800,708,9469,4875
53,12,1723,8023,456,16074,12181
59,10,441,2728,1217,6841,13084
53,10,2111,7452,455,9047,663
56,2,1121,1461,1238,15040,4102
68,3,1306,458,2484,19054,10109
40,11,599,9904,865,11445,11706
53,16,2556,2396,1726,9884,2915
64,1,4494,399,68,18585,5798
60,1,423,1175,1194,3111,10360
51,19,566,6986,266,5316,14048
56,5,3016,9703,409,541,11997
49,10,3724,4544,1043,11570,3059
17,11,2133,6767,417,1396,10534
36,11,2731,7685,247,14207,8379
31,20,3825,6956,1001,4394,1926
32,14,165,9884,1926,1001,5586
25,1,4379,1220,713,16163,5240
68,20,4461,6925,886,19782,14439
43,10,4309,7792,1668,14308,6676
17,1,3380,7201,834,5438,1562
69,16,1411,3840,460,6361,3589
46,8,3291,1721,594,8566,9585
60,16,927,7042,238,4504,488
35,1,2097,5912,953,15274,892
56,6,4753,7724,371,18864,8931
51,6,55,3025,1963,10026,11864
46,11,2992,5926,715,18752,10300
34,8,1868,2039,1687,23316,1133
44,18,1093,6699,1704,5371,9556
16,19,3061,5920,608,4113,714
31,9,3163,4930,653,19199,1439
21,8,555,4409,2366,9555,1637
44,17,1390,1253,337,13368,11589
62,18,678,31,367,4301,4921
48,10,4901,1213,782,10816,5040
35,14,1532,8491,331,20882,10329
65,14,2913,8868,1990,17640,13730
44,9,3002,1581,723,17207,13005
16,3,1038,1686,2357,19421,8460
63,3,2472,6244,1679,14173,6983
50,18,1470,833,1025,18054,12832
34,16,2994,5233,1871,23427,3338
58,16,3891,8771,1122,24404,5319
39,15,4222,3415,637,21523,14469
28,5,4183,9325,2251,21608,12890
45,20,4679,7203,935,20835,8733
67,13,4540,8357,2352,24524,2724
68,7,773,4977,975,6390,10400
33,19,1600,2920,820,19061,12259
66,11,3974,4300,391,22062,2723
65,16,1898,6441,950,7602,13949
19,4,1332,5603,204,1432,11193
58,5,1565,8792,2233,1932,4481
56,3,3277,9316,518,3565,14678
30,13,2875,3607,1685,2447,5240
34,12,1499,3139,1718,14959,9307
55,3,2701,7642,610,17630,7388
66,19,521,7319,1751,18525,3562
39,11,3836,951,460,22796,2965
19,1,1726,2174,1178,10594,11778
36,19,719,8611,331,256,2717
29,4,3117,4378,2445,15693,5320
24,17,2216,6252,1079,11608,6264
26,12,2965,6849,1586,23791,7075
62,9,1418,6223,2201,8653,14117
65,9,4696,4494,1096,2366,10832
31,12,2041,356,2060,18682,6938
52,3,524,4793,858,17522,3056
40,12,3151,282,1100,12166,2871
26,2,2790,1299,987,24917,2645
59,2,2129,3077,2493,9825,10846
55,16,37,6961,1691,8126,4600
40,6,2464,6655,1108,23364,7971
60,13,3654,8333,310,6824,13468
26,13,3298,6604,76,4901,7467
67,15,4574,7753,1212,13622,1010
17,5,3273,6496,1739,8404,6486
49,6,1913,92,1739,900,13529
17,10,4481,9470,2187,338,5062
47,20,315,1339,650,17163,1180
30,10,2877,362,1371,17839,6499
29,3,4513,1756,1659,11727,7972
68,14,736,8837,866,4310,7410
30,16,4450,5754,2491,2634,7633
50,14,1678,9270,418,8280,3097
42,15,297,8991,429,2088,4377
26,8,1527,6790,1194,19352,4120
33,12,2100,8847,687,21756,12714
20,6,4606,2929,848,5151,1468
66,17,4500,9654,1283,13086,2720
62,3,4050,7039,1133,3028,5781
51,11,1059,9877,864,2223,7471
42,1,3083,1725,1111,10776,11678
41,11,4930,2164,2378,19317,11768
40,8,1068,235,2303,424,610
52,2,2546,18,2321,12284,2045
53,13,820,7804,34,3662,5022
68,3,3603,5555,2228,2927,1285
53,10,3687,6491,778,18158,9668
39,20,3006,627,1341,15578,8046
18,12,4078,4027,589,1823,10768
39,9,1501,1210,95,17706,14003
70,18,3609,6757,670,3289,10238
36,16,4132,6502,1778,738,7754
22,8,2096,7272,1874,8318,8959
41,7,2084,3649,1497,10979,3120
51,5,4939,8296,282,3252,12505
69,12,319,6325,631,19851,2885
22,19,132,896,255,6995,13556
53,7,4536,2784,2107,23918,2891
21,14,2643,7991,943,17038,10360
42,17,3815,911,2053,1380,11719
63,1,4751,7203,2226,8365,513
51,15,3836,8494,1215,21181,6628
19,12,4445,9352,1835,13514,5397
61,5,741,2270,919,5028,12962
52,14,4617,5366,309,14186,3560
38,17,1649,2462,2094,793,6471
62,10,394,2252,1620,8013,13805
63,2,2533,300,1120,20485,2710
70,16,827,9527,224,15532,3893
37,4,3683,9790,1674,5800,6202
65,18,1302,3627,1154,4948,13861
54,6,956,4928,240,1282,12719
20,11,783,3823,1406,23186,1843
19,1,2808,546,2446,2801,4068
41,15,2766,415,283,17291,13856
50,6,2813,5570,587,14076,6445
23,17,4421,1955,160,8768,12385
56,7,591,1324,1015,12640,3395
26,10,1442,3390,182,2938,8114
50,3,1958,2878,1063,3947,7698
55,19,1423,1711,724,9250,10322
43,2,3577,1821,990,1581,13991
59,17,4640,403,192,16896,13630
18,8,3407,1390,449,13924,4298
56,3,1571,6720,1018,14,1241
40,15,4547,369,98,2950,3027
54,11,852,2299,1074,4866,8533
38,7,54,9539,1188,1263,6167
28,3,3803,3909,1976,9662,602
67,13,2679,1573,1910,7263,10355
23,6,3441,9825,2100,22041,13769
16,3,3747,8810,982,16886,4370
55,5,2667,9458,1312,5838,13405
63,16,996,2672,481,20333,14209
40,5,3553,6065,1074,13623,732
58,8,4085,5783,1361,13024,12015
35,5,4331,9874,697,19478,5762
64,9,1494,3541,1319,24797,10559
69,13,3032,1237,752,4631,11412
24,6,1738,2927,1610,24641,14509
22,15,1452,5339,2466,22226,3187
29,9,1085,9317,1099,4262,10645
65,17,93,6231,2128,17003,11497
24,11,1971,6848,2396,20502,13276
64,10,416,7627,1208,1654,13614
46,2,4747,1167,2044,12296,4858
24,14,2865,7674,809,10166,3735
18,5,1397,1240,1319,13258,6301
32,18,1686,7693,1147,21973,1743
25,7,1939,1233,1917,23248,8884
65,16,3890,7105,763,4743,56
41,16,2043,7625,1967,15681,10551
24,2,2263,3400,2135,12624,464
58,8,4069,2620,752,13823,14677
22,17,136,7311,1584,3210,7211
62,18,30,5783,1149,11080,12665
65,17,2703,6931,2037,1814,12580
22,8,4756,5285,2231,23927,866
21,12,3992,8799,2108,6277,8602
37,3,2473,6903,624,19721,1550
34,2,2825,9638,712,10230,6220
67,14,3326,8752,1841,15358,13747
65,12,3845,8696,2093,18457,8699
54,5,3521,9310,618,12898,9020
65,17,1846,5301,1425,11415,14231
51,9,1443,7152,2,22955,11264
34,3,956,7467,1,870,5675
64,17,2036,2893,1783,17930,6785
54,4,2970,759,2351,207,13998
55,2,1976,3927,1331,2044,8696
54,7,4017,8632,305,20660,2576
24,4,927,7399,0,16830,8008
56,8,1820,2093,1174,17489,10609
20,8,2877,5302,1290,6028,12723
36,15,3085,2064,108,24326,5052
57,13,3408,613,1783,20902,3098
62,16,4621,4005,1766,12590,8867
50,16,2357,1910,364,3541,13140
22,18,3210,200,207,15783,796
48,4,3504,3280,115,4971,8704
46,7,3329,7925,2103,23303,14136
23,1,575,1497,802,15958,11001
36,17,1597,2574,2109,24377,919
49,17,4142,6662,1627,14725,1610
24,4,1109,8638,1211,18986,9364
21,19,4613,8675,635,21603,5359
47,8,2019,5899,42,1313,4512
26,19,2343,8643,2036,8915,8074
59,19,4706,7256,2377,22364,522
18,3,564,7062,2150,24609,8998
19,14,1059,9169,1954,13582,9360
58,16,2643,6373,1583,3642,734
47,19,3712,5776,2335,34,10151
43,1,4408,649,1661,11744,9749
43,6,3150,7189,782,10487,904
52,16,1477,4119,2082,17398,14622
47,20,297,5981,1443,12898,7071
38,17,3551,578,77,12245,6272
64,20,851,7098,1979,22376,14423
22,16,756,7367,1866,22011,14842
48,2,474,1551,603,5942,694
61,6,3473,7163,685,17138,3692
35,2,2615,1615,720,7922,9646
55,9,156,6399,2210,16380,9961
44,9,2495,1976,1672,24675,3108
47,18,1539,841,784,22508,9637
37,19,2047,4589,1843,20097,14840
66,20,4904,6094,153,15617,8345
40,11,1693,591,497,6956,13586
17,4,578,3017,190,2334,12704
57,17,54,1324,1553,17497,3254
49,3,4997,7009,1946,4221,7591
51,9,41,5118,797,15143,14704
23,6,1744,5771,1889,3357,4035
28,2,1142,8845,806,11424,14822
49,5,4109,4434,648,2992,13870
45,12,1042,483,253,20162,1382
37,14,569,3225,1607,1418,8754
18,12,1408,109,951,6984,4379
47,3,1498,92,4,13541,647
35,1,2346,6099,1652,20402,5433
33,20,4914,1636,533,8982,3136
23,4,3432,7466,1618,11298,7543
55,13,4682,2940,1880,12904,4469
27,14,3739,4597,2197,10728,1101
54,17,1152,3674,324,14740,7578
58,1,541,1964,2126,764,6288
16,3,1953,5145,1943,11514,6107
44,10,2103,9751,1664,23077,11186
20,20,3802,1661,837,20669,6869
21,1,1078,889,94,2694,5177
37,9,762,7391,1356,9431,1538
29,3,1843,5747,1199,13308,12635
34,7,1152,8518,802,21382,2543
42,5,428,7774,1278,4510,3249
39,2,1342,2705,517,11758,11141
28,13,1560,6062,323,6343,7586
50,9,934,3619,1221,5530,3149
19,13,3133,947,701,18746,2178
28,20,1731,9558,1246,16402,13280
18,3,2900,8186,1444,23579,5949
58,18,887,6025,1444,12991,13460
21,8,4043,4146,1856,21832,6612
21,10,2412,5705,788,22897,13609
69,20,3667,7920,119,24038,7486
40,18,2763,5344,1707,21701,12949
46,15,4865,1240,2034,3943,6955
48,15,661,5187,2031,12904,14604
56,16,2246,5438,861,27,7667
42,3,3519,5490,2206,11065,1746
58,9,4138,2158,10,22528,14603
50,6,638,9824,2061,18767,14988
21,7,1647,2857,2225,18641,10276
38,6,2713,936,2101,18885,9392
50,11,4314,2318,1352,8032,14983
44,4,1177,5546,2067,18437,9112
45,18,329,8071,1763,4895,5844
51,1,4830,7241,371,16177,7249
42,11,1625,938,917,1478,895
35,18,2638,8598,1196,10867,10790
16,12,3177,9926,1419,10061,2930
37,7,351,2051,2327,13465,9006
67,14,2099,1430,1331,13847,4190
42,11,573,8362,1435,14136,5690
33,11,3291,9419,2113,3633,1690
58,11,3416,7621,1254,24563,11433
21,4,3375,1319,1365,1166,12309
62,4,3325,2237,749,21581,11065
23,20,3744,9124,2319,11313,3717
39,3,4724,2557,2121,5087,9019
48,14,3002,2468,1721,19948,125
29,20,1256,3618,741,21134,2202
33,15,1216,756,1832,21589,6056
55,9,3901,5954,1388,1649,13640
60,1,3659,6874,970,2494,1126
51,7,4389,5808,1489,2898,7612
67,11,251,2821,1237,2610,5016
44,2,4473,4397,9,18244,4135
29,7,2947,2024,677,5607,14252
42,10,4421,6151,1413,5207,2414
53,6,3455,8331,432,2993,2622
45,20,4696,5460,725,11296,8211
40,19,1870,7893,966,17832,13457
65,8,4410,8499,485,24526,7198
59,8,1360,5698,1001,2696,4084
30,16,1800,4314,1607,13090,2319
63,3,2373,844,2370,10933,13652
25,7,4784,2718,1437,486,9450
25,16,2213,3378,1093,15920,8805
18,20,702,9859,337,12238,10299
45,20,715,9537,843,3428,12952
25,5,2995,4537,1716,7984,3223
48,20,876,9706,2474,16527,13635
33,5,4990,5925,2173,16168,5641
16,4,2837,5107,11,9356,7078
66,11,2972,7852,1009,7922,9919
19,3,1190,4660,1280,19840,8987
26,11,3838,9356,2331,23368,4687
68,11,1249,6003,457,13310,10277
52,10,2106,9672,54,203,13106
16,20,1200,4186,1176,24088,12966
37,1,324,4226,1207,11007,3271
26,2,3779,7675,1072,23531,2867
63,6,4681,3043,1535,9184,12876
44,12,2573,5051,2328,8033,4420
67,19,4478,2578,1942,21350,14725
28,17,4077,8944,1630,12971,12572
39,13,4627,1646,2126,7013,849
59,6,3154,3951,2225,9507,10124
28,15,1716,8390,2274,13766,13233
31,10,4059,2883,1067,21847,6095
28,14,1596,1484,1493,3212,12832
52,10,3856,9250,790,23399,11524
47,2,3535,7015,1009,15824,14358
69,17,1538,8260,1978,4532,7024
47,12,1353,7835,1087,1512,13406
17,11,51,5252,66,12437,2348
17,9,3027,2385,1602,5815,13439
69,14,3761,3351,1736,10137,5515
32,17,1912,3216,1961,4241,3266
31,1,245,9117,123,3303,13684
49,20,2782,6632,2210,23270,1358
40,16,1564,4925,840,8507,1032
67,16,3191,8818,405,5007,11972
26,9,2888,3761,290,22630,8924
42,13,3407,7273,1842,5785,10904
40,17,4219,6698,214,9447,13799
48,19,571,9869,2118,20390,13062
43,2,4414,7602,346,18662,962
43,13,4769,8697,1755,15509,9564
61,9,4161,3376,1940,13609,1813
37,18,2741,1420,2132,5805,10038
57,20,1168,6611,1989,18397,2773
41,5,919,5567,714,2156,12022
25,7,1593,1826,1223,9051,5588
42,1,4824,6769,2395,16311,7457
32,18,298,8179,1058,18374,6461
19,20,1692,9191,2444,16388,9616
40,20,1423,6349,1476,13248,6508
68,7,470,1501,804,7543,5863
55,10,1818,7852,645,23099,3547
37,19,3323,5194,104,726,9153
36,12,4092,7295,709,22422,11451
63,13,3825,7246,1763,3039,2194
33,4,4157,3622,2375,2332,12867
31,15,2889,2833,1470,24251,9640
65,14,628,9064,324,23152,14884
47,15,4879,5290,2241,6476,4767
69,20,3834,224,2030,10176,1276
51,12,3728,8388,2424,13668,13238
34,18,4055,2769,1507,13138,1275
30,19,4139,2546,1881,19825,8823
32,14,493,6667,1804,8958,1140
16,18,3745,8635,1460,18668,8257
38,19,2751,5648,682,4327,8454
46,1,2143,1788,2301,7458,4200
38,6,122,1874,2410,16081,606
46,18,4213,3749,559,11178,7805
46,15,2997,3448,678,22672,9440
18,7,3422,6235,1780,19899,2700
23,2,426,2380,1123,19071,14421
34,8,1043,9674,194,2111,10114
37,10,707,7086,1644,17744,5
28,10,1298,6348,340,6046,11119
42,11,831,1561,2103,5309,6182
42,1,4855,8484,160,18415,8489
28,6,627,4454,584,8565,4144
50,6,4679,1777,1380,19330,7346
40,14,1888,4382,651,8457,12333
55,2,1314,4829,923,12483,2802
49,5,1748,1435,1985,10486,6485
54,15,4057,9875,0,203,7862
40,2,1407,8779,1088,23009,9920
39,1,1003,4838,1007,18790,818
39,7,187,4723,1942,9540,14240
62,7,3840,8095,197,1574,12764
18,16,1737,4143,1735,4526,7853
55,19,3235,9223,1975,6683,101
21,18,3086,6708,1062,11315,9525
47,3,420,7154,1779,7774,10665
37,1,2400,8218,1988,24119,7392
38,17,2395,4620,570,24231,3385
56,7,4262,1458,1892,6633,10475
59,14,2830,2228,1106,15634,11072
17,14,3048,6159,1371,8663,303
54,12,3355,3372,1631,4507,13921
65,13,3420,1010,995,17364,6928
50,4,1866,9148,1747,18540,4648
24,9,4175,589,2281,7481,2709
46,17,1042,5067,24,8610,9192
61,16,640,4549,2338,3124,2933
46,6,417,9101,397,17212,11462
41,19,958,4460,298,16380,3440
24,7,4479,7030,2262,24775,11220
54,16,1149,3375,953,12650,11263
33,19,3170,7907,844,24667,4424
31,7,3517,8463,1745,20709,13739
61,13,3781,5285,2228,12083,8750
67,20,3123,7082,1482,23168,8540
32,16,2605,8825,1006,4458,7607
70,8,954,3242,354,3998,4341
25,11,3670,9477,17,1612,8419
32,17,4666,4352,1133,18834,2157
46,16,3718,2697,597,13309,8961
25,12,573,5155,2450,11540,12090
44,16,437,476,2058,17434,6190
49,7,2357,4139,1891,11882,11224
53,5,4024,7038,2408,5961,1449
23,8,3714,4583,2122,11134,5525
39,10,2547,3625,1393,15510,7906
53,6,2588,8915,2024,5212,14511
59,1,1374,7597,448,15450,14058
37,14,1242,2653,1855,22130,3415
44,2,1659,6320,349,21968,9748
19,8,360,8227,2307,4295,1144
48,2,1555,4826,1775,2823,14083
35,15,2516,1966,1206,16132,4310
31,5,4564,5986,745,23277,3412
59,11,2573,8956,1021,9127,3221
24,16,3049,4816,360,17597,376
44,15,1151,7221,637,18244,1701
69,18,3407,2296,1455,3976,12788
53,9,1206,2711,30,16054,13130
46,16,3792,3990,739,15209,14603
48,17,3144,7368,2004,15855,3281
22,12,1230,3732,1321,11519,2171
47,17,1617,770,207,3571,10283
